archive_by_user,city,created_at,image_count,desc,image_count,mileage,platform,price,title,type,year
False,Karaj,Monday 10PM,2,گوشی سالم.به خریدار واقعی تخفیف میدم,2,,mobile,200000,گوشی htc sv,,
False,Shiraz,Tuesday 04PM,2,معاوضه با اپل 4و4s,2,,mobile,500000,گوشی موبایل سونی z1 معاوضه با اپل,,
True,Tehran,Tuesday 10AM,2,2ماه کارکرد کاملا سالم,2,,mobile,-1,HUAWEI .honor 3c lite,,
True,Karaj,Saturday 02PM,4,گوشی نوکیا 8800 silver نو نو. خیلی کم کار کرده. در عکس کاملا مشخص است. با تشکر از دیوار,4,,web,1100000,گوشی نوکیا 8800 silver نو نو,,
True,Isfahan,Wednesday 02PM,3,گوشی تمیز و سالم با هوایی و اچ تی سی مدل پایین تعویض دارم,3,,mobile,800000,سامسونگ S5 دوسیم فورجی,,
True,Tehran,Tuesday 08AM,0,گوشی مشکی یه ترک روی ال سی دی افتاده و صفحه نمایش از کار افتاده برای استفاده باید تاچ ال سی دی تعویض بشه. سایر قطعات از جمله مادربورد، دوربین و .. سالمه.,0,,web,-1,Sumsung A5 2015,,
False,Qom,Thursday 10PM,1,گوشی سالم و اندرویید .,1,,mobile,60000,گوشی سامسونگ اندروید,,
True,Karaj,Friday 09PM,1,"سلام.گوشی سالمه فقط ی خورده خط خش داره دکمه دکمه 5اس هست فروشی
تعویض هم با گوشی های هم رده
باتشکر از دیوار",1,,mobile,750000,ایفون 5,,
True,Tehran,Saturday 02PM,0,"S7 Edge
32گیگ - بسیار سالم و کم کارکرد
نو نو-تجهیزات باز نشده
هندزفری دست نخورده آکبند
خریدار واقعی-تخفیف-فقط تماس
با تشکر از دیوار",0,,web,-1,S7 Edge,,
True,Shiraz,Thursday 07PM,0,گوشی اپل سیکس پلاس گلد.16گیگ.8ماه کارکرد.نو نو قیمت مقطوع 1/450/000,0,,web,1450000,اپل سیکس پلاس گلد نو,,
True,Shiraz,Wednesday 09PM,0,مرتب وتمیز میخام مدل بالاتربخرم,0,,mobile,260000,هواوی جی ۶۳۰,,
True,Ahvaz,Tuesday 02PM,2,فروش گوشی سونی ایکسپریا پارسال 780 هزار تومان خریدنش,2,,mobile,300000,گوشی سونی ایکسپریا,,
False,Tehran,Tuesday 02PM,2,ایفون 5  در حد,2,,mobile,50000,iphone 5 black,,
False,Mashhad,Friday 11AM,2,"سالم
خیلی تمیز 
بدون تعمیر 
خواب بوده 
کارتن 
دفترچه 
شارژر 
دارد 
درضمن هک (ساین )شده هم هست 
یک عدد مموری 8 گیگ هم دارد 
والسلام  .",2,,mobile,100000,نوکیا 5800,,
True,Shiraz,Tuesday 10AM,2,"دو سیم کارت_کاملا سالم تمیز و نو_کارکرد کمتر از یک ماه_اندروید 5
سرعت بالا",2,,mobile,200000,گوشی موبایل سامسونگj1 mini,,
True,Isfahan,Sunday 08AM,2,"گوشی موبایل مینی با بدنه استیل و محکم و بادوام 
دوربین دار
دو سیم کارته
حافظه جانبی
نوی نو
برند ken xin da",2,,mobile,47000,گوشی موبایل دو سیم کارت کوچک,,
True,Tehran,Sunday 11PM,2,"گوشى سالم و در حد 32gb
تخفیفم داره
؛)",2,,mobile,850000,Blackberry,,
False,Karaj,Thursday 06PM,3,"گوشی htc chacha در حد نو تمیز با لوازم تکمیل اندروید 4,12 دوربین 8 دوربین جلو 5 با تشکر از عوامل دیوار اگهی تکراری نیست",3,,mobile,130000,HTC CHACHA,,
True,Tehran,Saturday 07PM,2,تمیز تمیز. بدون شرح,2,,mobile,900000,iphone 5s Gold 16G,,
True,Shiraz,Wednesday 05AM,0,یکماه کارد نو نو شارژر و هندزفری استفاده نشده,0,,mobile,600000,گوشی موبایل P9lite,,
True,Tehran,Thursday 10AM,3,"گوشی تمیز و سالم بدون هیچ مشکلی 4G و 16 گیگ.
به هیچ عنوان تخفیف نداره.
تعویض هم ندارم فقط فروش.",3,,web,450000,گوشی LG G2,,
False,Tehran,Monday 11AM,3,مشکی،تاچ و کیبوردی،ساپورت برنامه های اندروید،دکمه کم و زیاد شدن صدا کار نمیکنه لازم نداشتم که درستش کنم،قیمت اکبند در بازار:385000تومان,3,,mobile,120000,گوشی موبایلhtc chacha,,
False,Tehran,Wednesday 08PM,2,گوشی سالم بدون خط و خش کم کارکرد واسه خودم 470 تمام شده لطفا فقط خریدار زنگ بزنه.,2,,mobile,410000,"گوشی هو آ وی g620s , 4g",,
False,Tehran,Monday 10AM,3,سالم .تمیز یک ماهه خریداری کردم,3,,mobile,500000,htc desire 820,,
True,Tehran,Saturday 12PM,0,"رنگ قرمز 
۳۲ گیگ
سالم
جهت معاوضه با همرده",0,,mobile,-1,nexus 5,,
True,Isfahan,Sunday 11AM,2,"گوشی TV می گیره 

تمیز در حد اک

می خوره ۲سیم کارت
مموری
دوربین جلو وعقب

باطری نو براش خریدم 
تماس بگیرید
$NUM",2,,mobile,55000,گوشی موبایل TVدار 2سیم کارت تمیز,,
False,Qom,Friday 01PM,1,"با سلام
گوشی سامسونگ دکمه ای در حد نو دو سیم کارت دارای دوربین/ رم/ بلوتوث... خیلی کار نکرده یه هفته باتری نگه می دارد تضمینی... با گوشی لمسی هم معاوضه می کنم",1,,web,100000,سامسونگ دکمه ای در حد,,
True,Tehran,Tuesday 07PM,1,"تعویض و یا فروش . 
فقط جعبه دارد شارژر و هندزفری ندارم",1,,mobile,-1,htc one max,,
True,Mashhad,Monday 09AM,5,یک عدد گوشی سامسونگ گلگسی S4 اصلی. گوشی تا حالا باز نشده همه چیز سالم بدون هیچ ضرب خوردگی. گوشی جزء سری های اول سامسونگ ساخت ویتنام که تو عکس گذاشتم  سری های جدید ساخت چین هستند.تمام لوازم اصلی مال خود گوشی هست بهمراه کارتن و دفترچه. دو عدد بامپر هم روی گوشی هست که تو عکس معلومه. روی گوشی گلس ضد ضربه و خش  هم هست.حافظه داخلی  گوشی هم ۱۶ گیگه.,5,,mobile,-1,سامسونگ گلگسی S4,,
False,Tabriz,Saturday 09PM,2,سلام گوشی دوسیم هردو فورجی حافظه16 رم 2 صفحه 5.5 اینچ اسپیکرهای حرفه ای دوربین 13 جلو 5 ساپورت مموری تا 128 گیگ 8 هسته ای هم معاوضه و هم فروش یا حق,2,,mobile,500000,اچ تی سی وان e9s دوسیم فورجی,,
True,Tehran,Tuesday 07AM,4,گوشی کاملا نو وتمیز .گوشی اول سفید بوده قاب و ال سی دی اصلی مشکی خودم انداختم کل گوشی کاملا سالمه,4,,mobile,600000,آیفون ٥ ٣٢گیگ تمیز,,
True,Ahvaz,Monday 02AM,0,گوشی سری اول اچ تی سی وان مکس,0,,mobile,1000000,گوشی اچ تی سی,,
False,Mashhad,Friday 10AM,1,سلام گوشی ZTE کاملا سالم و نو هستش خودم بیشتر ازین قیمت ک گفتم خریدمش.یه کیف چرم نو هم داره.هندزفری .شارژر.کارتون و یکسال گارانتی هم داره.گوشی مال دخترمه میترسم ب درسش لطمه بخوره میخام بفروشمش.بازم با خریدار واقعی تخفیف جزیی میدم.صبح تا عصر زنگ بزنید,1,,mobile,300000,گوشی موبایل ZTE,,
False,Mashhad,Tuesday 07PM,0,"سلام بلک بری پرایو مشکی درحد درحد کانادااصل فروش میرسد وجهت تنوع با سونیz5پریمینیوم زده میشه الباقی گرفته میشه
مبلغ1700تومان 
شماره پیامک فقط.$NUM
تشکردیوارم.ِ''",0,,mobile,-1,بلک بری.پرایوِ.'',,
True,Tehran,Thursday 11AM,4,میشه تعمیرش کرد یا از لوازم وقطعاتش استفاده کرد اس ندید فقط تماس لطفا,4,,mobile,-1,گوشی سامسونگ نوت ایج شکسته,,
True,Kermanshah,Monday 04PM,0,گوشی هواوی پی هفت.G4مشکی درحد نوبدون خطو خشی قیمت مقطوع.,0,,mobile,500000,هواوی پی7.,,
True,Mashhad,Thursday 08AM,2,سامسونگ اس4 هشت هسته ای آندروید 5. گوشی تمیزو سالمه شارژر و کابل نداره اونم اگه خواستین قیمت خوب براتون میگیرم.یه گارد گلدم داره برچسب گلس ضد ضربه هم روش داره.فقط فروش،معاوضه ندارم.لطفا فــقــطـ تــمــاس بگیرید.ممنون با تشکر,2,,mobile,450000,سامسونگ اس4 هشت هسته ای,,
True,Karaj,Tuesday 04AM,3,"نوت 3 سالم.مشکی.اصل.32 گیگ.قلم سالم.بدون خطو خش. از اول دست خودم بوده 2 تا قاب و یک کیف داره..با تمام وسایل
قیمتو پایین گذاشتم پولشو نقد میخوام
بدون تخفیف",3,,mobile,685000,نوت 3 سالم,,
True,Kermanshah,Wednesday 08PM,3,گوشی بدون ضربه سالم با کارتونو شارژر اصلیش بدون تعمیر.,3,,mobile,530000,سامسونگ نوت 2,,
True,Tehran,Wednesday 12PM,0,"samsung j$NUMG 
سفید 
حافظه داخلی 16 گیگ 
پک اصلی 
تک سیم 
فقط مصرف کننده 
معاوضه و شرایط ندارم",0,,mobile,650000,سامسنوگ j5 اک بند 4g,,
True,Ahvaz,Saturday 11AM,3,باتخفیف گوشی خوبیه فقط واتس,3,,mobile,230000,موبایلCCIT 405,,
True,Ahvaz,Sunday 10PM,1,"S7/edge-طرح خود اصل 
یعنی بااصلی هیچ اختلافی نداره کیفیت فول اچ دی 
دوربین 13-حافظه 64-
عرضه مستقیم بدون واسطه که به صورت عمده وتکی
$NUM",1,,mobile,420000,S7-edge-64GB-طرح خود اصل,,
True,Qom,Monday 04PM,2,"تمیز بدون خط وخش،درحدنو،128G,LLA",2,,mobile,1700000,آیفون6,,
True,Karaj,Monday 09PM,5,"گوشی سالمه سالم ب شرط بدون تعمیر. مشکی با کارتون و لوازم فابریکی 
پشت و رو بدون خط و خش فقط روی فریم فلزی دور چنتا خوردگی داره 
32 گیگ .دوربین 16 . 5  اندروید 6 حسگر اثر انگشت خیلی قوی 
باتری 3050
عکس و توضیحات توی تلگرام در خدمتم 
با گوشی هم معوضه دارم
باتشکر .",5,,mobile,930000,گوشی سامسونگ A8,,
False,Isfahan,Saturday 11AM,0,"گوشی از همه لحاظ به شرط ۳۲ گیگ گلد تمییز گلس دوتا قابم داره 
به مشتری واقعی یه چیز جزئی تخفیف میدم .",0,,mobile,1350000,گلکسی اس سیکس ایج,,
False,Tehran,Wednesday 09PM,0,سلام تقریبا یه ماهه که گوشیمو خریدم خیلی هم راضی هستم گوشی کاملا سالمه و لوازمش هم تکمیله مدلش هم سامسونگ جی$NUMهستش انرویدش هم نسخه6.0.1 و دوسیم 4g ساپورته رنگش هم مشکی برای دیدن عکس های بیشتر به تلگرامم پی ام بدین$NUMاینم شماره تلگراممه دلیل فروختنمم اینه که میخوامnote5 بخرم یاعلی,0,,mobile,730000,گوشی موبایلsamsung j7,,
False,Tehran,Friday 08PM,0,فقط ال سی دی سوخته,0,,mobile,100000,گرند پریم,,
False,Tehran,Wednesday 07AM,3,گوشی کاملا سالم فقط ی نقطه پریدگی داره .ال ال امریکا هست.تعمیر نشده.ی تخفیف کوچیک هم داره,3,,mobile,950000,۵اس۱۶گیگ سیلور درحد,,
False,Tehran,Sunday 04PM,3,"سلام
نوکیا ایکس
رنگ قرمز 
تمامی برنامه های اندروید رو ساپورت میکنه
بدون شارژر
قیمت رو مفت گذاشتم 
چون یه گوشی دیگه دارم
بازید =خرید
یاعلی.
تشکر از برنامه ی دیوار.",3,,mobile,160000,نوکیا X دوسیم کارته,,
False,Shiraz,Saturday 09PM,2,نووبدون خط وخش,2,,mobile,300000,گوشی موبایل گلکسی کوردرداراب,,
True,Tehran,Wednesday 01PM,1,گوشی گرند ٢ سالم و تمیز، قیمت ٣٥٠,1,,mobile,350000,گوشی گرند٢,,
False,Tabriz,Thursday 03PM,0,گری ، 6s ، ١٦ گیگ در حد آک,0,,mobile,1900000,6s در حد آک,,
True,Tehran,Saturday 03PM,1,به همراه کیف فابریک,1,,mobile,-1,9800,,
True,Shiraz,Sunday 06PM,0,"ساسونگ s7 دوماه کار کرده تمیز  سالم دوسیم
فروش فقط نقد نقد.",0,,mobile,1550000,سامسونگ s7 مشکی,,
False,Mashhad,Saturday 03PM,0,خیلی خیلی تمیزه بیای ببینی پشیمون نمیشی لطفا فقط تماس بگیرید,0,,web,300000,گوشی موبایل هوآوی مدل G630 دو سیم کارت,,
False,Shiraz,Monday 12PM,1,"سامسونگ گالاکسی کازوم کمیاب 
تمیز و سالم 
با کارتن و کلیه لوازم جانبی",1,,mobile,980000,سامسونگ galaxy kzoom,,
False,Isfahan,Tuesday 02PM,2,سلام تمیزه با کارتن تخفیف جزئی میدم با گوشی ساده و لمسی معاوضه میشود.,2,,mobile,180000,گلکسی کور دوسیم کارت,,
True,Isfahan,Tuesday 01PM,1,یکمی کنار دکمش زدگی داره پای معامله عم تخفیف جزءی میدم جواب اس هم نمیدم,1,,mobile,850000,apple5 s 16 gig,,
True,Ahvaz,Friday 09PM,2,"صفحه نمایش ۵ اینچی 

یک سیمکارته
 
شامل هشت هسته
 
حافظه رم پردازشی ۳ گیگابایتی ,حافظه داخلی ذخیره سازی ۱۶ یا ۳۲ گیگابایت که از طریق کارت حافظه جانبی Micro SD می توان آن را تا ۶۴ گیگایات دیگر افزایش داد

پشتیبانی از شبکه های پرسرعت LTE cat.6 که سرعت دانلود ۳۰۰ مگابایت بر ثانیه را پشتیبانی می کند

دوربین اصلی پشتی ۱۳ مگاپیکسلی با فلاش دوگانه ال ای دی با قابلیت ثبت فیلم با کیفیت ۱۰۸۰p
دوربین جلو ۵ مگاپیکسلی 

سیستم عامل آپدیت شده به اندروید۶

پشتیبانی از,2g,3g,4g

ساپورت کردن otg

دارای مادون قرمز برای استفاده کردن گوشی به عنوان کنترل

دارای گلس ضد خش روی گوشی

گوشی بدون هیچ خط و خش 

سالم ودر حدنو و بدون خط و خش

تعویض نمیکنم",2,,mobile,650000,honor 6,,
False,Karaj,Wednesday 03PM,3,"گوشی 4sاپل 16گیگ بدون خطوخش سالم سالم به شرط با شارژر وهندسفری ودوتا قاب ویه ژل محافظ وگلس ویه اپل ایدی .پای مامله یه تخفیف کوچولو میدم .
فقط تماس بگیرین ممنون .",3,,mobile,490000,گوشی اپل 4s,,
True,Tabriz,Sunday 08AM,3,گوشی بدون کوچک ترین ایراد و عیب فقط فقط دکمه قطع کن سایلنتش گیر داره که 10 تومن خرجشه که اونو تمیز کنن در کل گوشی بدون ایراد وتمیز هستش,3,,mobile,450000,4 s16بدون هیچ ایرادی و تمیز وسالم,,
True,Tehran,Monday 04PM,0,نو داخل کارتن بدون کوچکترین خش گلد 32 نو نو,0,,mobile,1900000,s7 edje,,
False,Mashhad,Thursday 08PM,2,"ساعت تماس ۱۰ الی ۱۵ 
رنگ صدفی 
دو سیم کارته- وزن : 153 گرم
سایز صفحه نمایش: 5 اینچ قابلیت نمایش 16 میلیون رنگ - 
حافظه - پشتیبانی از کارت حافظه‌ی microSD حافظه داخلی 4 گیگا بایت- حافظه رم 1 گیگابایت - قابلیت نصب کارت حافظه
ارتباطات 3G - GPRS - قابلیت اتصال به اینترنت از طریق وای فای - GPS - بلوتوث
دوربین 8.0 مگاپیکسل - فوکوس اتوماتیک - فلاش - دوربین مکالمه ویدئویی
صدا - جک 3.5 میلیمتری صدا
امکانات نرم افزاری سیستم عامل Android 4.2 Jelly Bean - پشتیبانی از جاوا - نمایش فایلهای مایکروسافت آفیس - نمایش فایلهای PDF
سایر مشخصات رادیو - قطب نما - باتری 2390 میلی آمپر ساعت",2,,mobile,300000,گوشی سونی,,
False,Tehran,Friday 11AM,3,با سلام گوشی نوکیا N95 اصلی سری اول بدون ایراد به شرط با لوازم هندزفری شارژر کارتن همون طور که می بینید گوشی سرحال و تمیزه به همراه یک عدد برد سالم با متعلقات مثل دوربین سوکت ها قیمت کاملا مقطوع می باشد تلگرام در خدمت هستم خواهشا برای سوال های الکی مزاحم نشوید,3,,mobile,165000,نوکیا N95 فنلاند,,
True,Isfahan,Saturday 05AM,0,هشت گیگ اندرو5،1،1 دوربین 8جلو5 کیفیت خوب دوربین گوشی خوبیه من ازش راضی هستم گوشی سالم هست,0,,mobile,400000,هواوی هانر 4c,,
True,Mashhad,Thursday 10AM,1,"سلام
گوشی در نسخه 16 و 32 موجود هست - پلمپ
دوسیمکارته
پردازنده 10 هسته ای
پردازنده: Helio P10
گرافیک : ARM Mali T860 MP2
صفحه نمایش: صفحه نمایش رنگی لمسی خازنی – سایز صفحه نمایش: ۵٫۵ اینچ – دارای رزولوشن ۱۹۲۰×۱۰۸۰ – قابلیت نمایش ۱۶ میلیون رنگ – تراکم پیکسلی : ۴۰۱ پیکسل در هر اینچ",1,,web,710000,گوشی meizu m3 note,,
True,Mashhad,Friday 07PM,3,اس فایو 4 جی خیلی خیلی تمیز گلس داره همه جی سالم گوشی از اولم دست خودم بوده هیچ مشکلی هم نداره بدون داشتن یک خش پیچ پشت گوشی هم باز نشده,3,,mobile,-1,s5 4G,,
True,Tehran,Monday 05PM,3,"سلام گوشی ایسوس زنفون سلفی لاکچری کم کارکرد
بدون خط و خش تمیز به عنوان گوشی دوم استفاده شده
مشخصات :
جفت دوربین عقب و جلو 13 مگاپیکسل واقعی 
دوربین جلو فلش داره
صفحه 5.5 تراکم پیکسلی 401
جفت سیم کارت 4G
انتن دهی بی نظیر که استفاده کنید متوجه میشد
هشت هسته ای غول سرعت
اپدیت خودکار و اتوماتیک با اتصال به اینترنت
مابقی در دیجی کالا هست میتونید ببینید
اس ام اس جوابگو نیستم
تماس فقط پاسخگو هستم
قیمت خوب گذاشتم تخفیف جزئی پای معامله فقط
دلال تماس نگیره فقط مصرف کنند",3,,mobile,685000,ZenFone selfi بی نظیر,,
True,Tehran,Tuesday 04PM,3,"آیفون ٦ اس 64GB آکبند نو جرى Black
معاوضه ندارم .
پاسخگوى اس ام اس نیستم.",3,,mobile,2250000,64GB  6s آیفون نو آکبند,,
True,Kermanshah,Thursday 11PM,1,گوشی سری اول درکل گوشی خوبیه لطفا تقاضای تخفیف نکنیداگه گوشی بالاترم باشه معامله میکنم.,1,,mobile,390000,سامسونگ s3,,
True,Ahvaz,Saturday 04AM,2,گوشی اپل ۴s هستش . کاملا خونگی . دارای اپل ای دی . بدون خط و خش خیلی خیلی تمیزه . جعبه و شارژر هم داره . ضد ضربه و مقاومه . در کل انصافا گوشی خوبیه. پشت دستگاه هم نوشته شده . که تحت ایسانس کالیفرنیا است,2,,mobile,-1,گوشی موبایل اپل ۴s,,
True,Isfahan,Wednesday 04PM,0,"64GiG
Gray
بدون خط و خش
هدست و شارژر اصل
فقط تماس بگیرید",0,,mobile,1600000,iphone 6 gray,,
True,Kermanshah,Friday 01PM,1,"کاملا سالم هیچ ایرادی نداره 
گوشی فقط خوشه قیمتم قیمته بازاره",1,,mobile,30000,نوکیا 1203,,
False,Kermanshah,Wednesday 06PM,4,"موبایل سامسونگA5مدل2016
کاملا سالم و نو نو
بدون حتی یه ذره خط وخش
صفحه ۵/۲ اینچی 
دو سیمکارت و 4G
جای قرار گرفتن رم جدا از دو سیم کارته
خودم ۱/۲۰۰/۰۰ خریدم از نمایندگی اصلی سامسونگ که فاکتورش موجوده
همراه رم ۱۶و تلق و کاور لپ تاپی
این گوشی کاملا سالم و بدون عیبه
قیمت مقطوع
خریدار واقعی تماس بگیره",4,,mobile,850000,موبایل سامسونگ A5 مدل2016,,
False,Mashhad,Thursday 04PM,3,"گوشی از همه نظر سالمه 
گوشیرو ب شرط تست میدم 
معاوضه هم دارم با رده بالا تر از خودش",3,,mobile,420000,samsung s3 neo,,
True,Tabriz,Wednesday 11PM,3,"گوشی ١٦ گیگ
کاملا صحیح وسالم وتمیز
بدون تعمیروتعویض",3,,mobile,1330000,گوشی آیفون ٦ سیلور,,
False,Mashhad,Friday 08PM,1,"سامسونگ گلکسی استارتو سالمو تمیز 
فقط پیامک جوابگو هستم",1,,mobile,170000,سامسونگ 7ماه کارکرده,,
True,Tehran,Sunday 04PM,2,"iphone 5s  16gig
بسیار تمیز بدون مشکل",2,,mobile,870000,iphone 5s,,
True,Mashhad,Friday 06PM,0,"ایفون ٥ تغریبا تمیز 
١٦ گیگ سفید.
معاوضه با اپل واچ ٤٢ هم میکنم",0,,mobile,650000,ایفون ٥  ١٦ گیگ,,
False,Kermanshah,Saturday 08PM,5,گوشی کاملاسالم وسایل تکمیل بدون هیچ گونه ایرادی مشکی رنگ سری اول ازاول هم دست خودم بوده همراه بایک عددگارد (گوشی تضمینی میباشد),5,,mobile,950000,نوت 4 سری اول مدل910H سالم سالم به تضمین,,
True,Tabriz,Sunday 07PM,0,گوشی فوق تاچ ال سی دیش خرابه .با دویست و پنجاه هزار تومان تعمیر میشه قیمت رو خیلی پایین زدم مشتری واقعی اس بده.ب علت مشغله کاری از جواب دادن ب زنگ معذرورم,0,,mobile,70000,جی پنج۲۰۱۶,,
False,Tehran,Tuesday 10PM,2,سلام گوشی سالمه هیچ مشکلی نداره تمیز تمیز در حد نو یدونه خط و خشم نداره.رنگشم گلده .به خریدار واقعی پای معامله تخفیف هم داده میشع,2,,mobile,1050000,5s 16G,,
True,Tehran,Thursday 08PM,2,کلکسیونی بسیار سالم,2,,mobile,1500000,Nokia8910i,,
True,Mashhad,Tuesday 06PM,3,گوشی بسیار تمیز و بدون هیچ ایرادی. به همراه گارد ژله ای,3,,mobile,420000,گوشی موبایل سونی z فورجی,,
False,Tehran,Monday 05PM,0,نوکیا ۱۱۱۰ با شارژر فابریک سالم اس ام اس جواب نمی دم ممنون,0,,mobile,30000,گوشی ۱۱۱۰,,
False,Ahvaz,Friday 05PM,2,گوشی خوب است.همه ی برنامه هادران نصب میشود. دو عدد قاب نو دارد توی عکس گوشی خوب در نیاورده برای مشتری واقعی تخفیف میدهیم هر وقت زنگ بزنید فقط تماس,2,,mobile,220000,گوشی هواویy330,,
True,Tehran,Wednesday 12PM,2,ایفون$NUMگیگ گلد فوق العاده تمیز در حد نو بدون ضربه و خط و خش,2,,mobile,1450000,Iphone 6 GOLD 16g,,
True,Tehran,Wednesday 07AM,1,"با سلام 
گوشی سالم سالم به شرط خیلی تمیز با کارتن و وسایل 4 جی ساپورت هم اندروید ساپورت میکنه هم بلکبری osبه همراه یک بامپر شیک خیلی گوشی با کلاسیه",1,,mobile,375000,بلکبری z10تمیز,,
True,Tabriz,Sunday 10AM,4,"اپل ۱۶گیگ
رنگ گرید
کم‌کارکرد",4,,mobile,980000,اپل s5,,
False,Isfahan,Friday 01PM,2,گوشی خیلی خوبی دوسیم کارته,2,,mobile,150000,Galaxy star plus,,
False,Tehran,Thursday 04PM,2,گوشی کاملا تمیزه هنوزیک سال نشده خریدم میخام apelبگیرم به همین دلیل میفروشم 16gbهم حافظه داخلی داره قیمتم کاملا مقطوعه,2,,mobile,350000,honor3c lite,,
True,Tehran,Thursday 02PM,2,"گوشی لاکچری پورش دیزاین 2 
رنگ قرمز بسیار کمیاب 
گوشه هاش رنگ رفتگی دارد
 همراه گلس ضد خش LCD 
به همراه جعبه و ٢شارژر و سیم شارژر و دستمال جادویی و دفترچه های مختلف 
تخفیف جزیی پای معامله 
تعویض فقط با آیفون 5 یا 5s 
لطفا درخواست های نجومی نکنید :)
با تشکر از دیوار",2,,web,-1,بلک بری Porche Design P9982,,
False,Mashhad,Friday 06AM,2,گوشی نوی نوهستش.فقط تماس پاسخگومیباشم,2,,mobile,180000,هوآوی مدل۵۶۰دوهفته کارکرده,,
True,Tehran,Monday 06AM,4,"کاملا سالم با لوازم وجعبه Lla 
بغلهاش کمى خوردگى داره 
فقط تماس جواب میدم",4,,web,1320000,٦پلاس,,
True,Kermanshah,Thursday 09PM,0,سلام یگوشی از کسی خریدم تو تهران زیاد کارش بلد نیستم قیمتش گرفتم 1800پولشه میدمش مفت خداییش وسایل هیچی نداره متاسفانه منم تضمینش نمیکنم والله دیگه هرجور میخای استفاده کنی نمیدانم این قیمتو گذاشتم کسی خاست کوچیکشم مشخصات :: در حد آک مشکی فورجی دوسیم ویندوز با 32گیگ حافظه,0,,mobile,800000,لومیا 950 xl,,
False,Mashhad,Sunday 04AM,3,"سامسونگ j5 دوسیم
حافظه داخلی ۸ گیگ + مموری ۱۶ گیگ
رنگ سفید در حد آک
4G",3,,mobile,550000,سامسونگ j5-4G سفید تمیز,,
True,Tehran,Saturday 05PM,3,"گوشی از همه لحاظ سالم 
بدون کوچکترین خط و خش
قاب ژله ای +کارتن+ شارژر",3,,mobile,590000,zultra c6833 4g,,
True,Ahvaz,Sunday 07PM,3,فروش اپل ۶ شانزده گیگ به رنگ گری تمیز و بدون تعمیر . معاوضه با گوشی های مختلف از جمله s6 دوسیم یا s7 . تخفیف جزیی دارد.,3,,mobile,1430000,اپل ۶ شانزده گیگ گری,,
False,Karaj,Monday 09PM,2,"باسلام 
گوشی فوق العاده تمیز حتی یک خش هم روش نیس با همه تجهیزات دارای گلس قیمت مقطوع برا تخفیف مراجعه نکنید در تلگرام هم پاسخگو هستم 
با تشکر از سایت دیوار",2,,mobile,200000,گوشی هوآویy600,,
True,Mashhad,Monday 11AM,0,"گوشی کاملا سالم و بدون خط وخش.رنگ گلد.برچسب گلس بدون خش مثل روزاول.16 گیگ.
باگوشی آک هیچ فرقی نداره.یا حق",0,,mobile,-1,ایفون 6,,
False,Mashhad,Saturday 08AM,1,"سلام گوشی تمییز lla و 128 گیگ و خاکستری و با کلی بازی با حجم بالا
فروشنده واقعی",1,,web,1980000,سیکس پلاس128خاکستری,,
False,Isfahan,Monday 11AM,2,درحد اک بدون خط و خش,2,,mobile,1200000,ایفون 5s 32gig  گری,,
False,Tehran,Saturday 12PM,4,"با سلام
گوشى ایفون ٦ پلاس ١٦ گرى
پارت نامبر LLA
فوق العاده تمیز
صفحه بدون هیچ خط و خش
از روز اول رو صفحه ضد خش بوده
یک ضربه کوچیک بالاى گوشى هست که تو عکس معلومه
جعبه و تمام متعلقات هم روشه
فقط فروش
همراه با ٣تا قاب که برام از کانادا اوردن",4,,mobile,1750000,ایفون 6 plus,,
True,Tehran,Friday 09AM,2,یک گوشی خوب و تمیز با تاچ قوی و بدون حتی یک خط و خش به همراه دو محافظ ژله ای یکی ساده و اون یکی طرح دار لاو فقط 300 هزار تومان بدون تخفیف با تشکر از دیوار,2,,mobile,300000,گوشی موبایل سامسونگ گلکسی,,
False,Tehran,Saturday 01AM,2,درحد نو بدون خط و خش ،فقط مال ی خانم دکتر بوده,2,,mobile,1300000,ایفون ۶ . ۱۶ گیگ,,
True,Ahvaz,Wednesday 03PM,0,گوشی سامسونگ جی 2تمیز دوسیم 3جی جهت معاوضه با گوشی‌های الجی لومیا,0,,mobile,400000,گوشی سامسونگ جی 2,,
False,Kermanshah,Sunday 10PM,3,گوشی بدون ایرادبدون یک ذره هنگ باطری قوی دوربین 13دوربین جلوه5اینترنت فورجی ضداب معاوضه باگوشی سربه سر,3,,mobile,350000,گوشی سونی v,,
False,Isfahan,Thursday 11AM,2,"سالم بدون خط و خش
دو سیم کارته
بدلیل قست داشتن قصد فروش دارم
وگرنه خیلی ازش راضیم",2,,mobile,250000,گوشی موبایل g610 HUAWEI,,
False,Ahvaz,Monday 06AM,4,نو کادویی بوده میخوام بفروشمش,4,,mobile,750000,گوشی سامسونگ j7,,
True,Tehran,Saturday 10AM,2,سری اول ساخت ویتنام با باطری نو کره ای ویک باطری زاپاس ایفیس وگلس ضد خش کارتون وشارژر اصلی هندزفری بیس  فوری فروش,2,,mobile,380000,گوشی موبایل گلگسی s3,,
True,Mashhad,Tuesday 07PM,3,"سلام
یک عدد گوشی هوآوی g610 سالم سالم 
تری جی و اندروید ۴.۳.۱ حافظه داخلی ۴گیگ
دوربین اصلی ۸ و دو سیمکارت 
نرم افزاریش کاملا سالم
سخت افزاری کاملا سالم
فروش فوری.
یاعلی.",3,,mobile,-1,هوآوی  g610 در حد نو,,
